F_TYPECODE,F_TYPE,F_CODE,F_NAME,F_TIME,F_DATA,F_AREA,STATUS
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,11.1533899307251,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,9.6240701675415,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,9.68245983123779,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,10.1370296478271,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,10.5819301605225,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,9.88691997528076,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,10.5735998153687,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,10.7031602859497,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,11.3579702377319,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,10.9329500198364,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,11.1771898269653,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,11.4857339859009,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,12.8400001525879,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,13.6099996566772,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,12.1239099502563,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,12.7399997711182,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,11.1775503158569,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,13.596960067749,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,12.3908004760742,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,10.9706964492798,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,13.4300003051758,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,12.0699996948242,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,阿尔巴尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,13.4530801773071,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,6.19552993774414,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,13.3152103424072,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,10.4428100585938,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,9.99098014831543,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,9.39243984222412,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,13.4619197845459,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,10.8952398300171,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,8.99186992645264,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,10.2600002288818,安道尔共和国,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,阿拉伯联盟国家,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,阿拉伯联盟国家,1
